term    sampling_category
Cupric sulfate	drug
Dalteparin	drug
Prussian blue	drug
Ganirelix	drug
Halcinonide	drug
Histrelin	drug
Lanreotide	drug
Lanthanum carbonate	drug
Mangafodipir	drug
Methenamine	drug
Niclosamide	drug
Plerixafor	drug
Polidocanol	drug
Povidone-iodine	drug
Pyrithione	drug
Raltegravir	drug
Tinzaparin	drug
Triptorelin	drug
N-(ethoxycarbonyl)-L-leucine	drug
Bisphenol A	drug
(R)-Atenolol	drug
Veliparib	drug
Carbazole	drug
Apigenin	drug
(S)-atrolactic acid	drug
Atrazine	drug
Azoxystrobin	drug
Andarine	drug
(R)-minalrestat	drug
(S)-Indapamide	drug
N-hexanoyl-L-homoserine	drug
(S)-carazolol	drug
Chloramphenicol succinate	drug
Sebacic acid	drug
(S)-econazole	drug
Emodin	drug
Epibatidine	drug
DCFBC	drug
Ferulic acid	drug
Epitestosterone	drug
Flavone	drug
(S)-famoxadone	drug
Fisetin	drug
Phloretin	drug
Gibberellic acid	drug
N-(P-CYANOPHENYL)-N'-DIPHENYLMETHYL-GUANIDINE-ACETIC ACID	drug
Geranylgeranyl diphosphate	drug
Harmine	drug
Hexestrol	drug
(S)-iclaprim	drug
Indoxyl sulfate	drug
Wortmannin	drug
Methyl red	drug
Myristic acid	drug
N-(carboxycarbonyl)-D-phenylalanine	drug
N-(PARA-GLUTARAMIDOPHENYL-ETHYL)-PIPERIDINIUM-N-OXIDE	drug
Piceatannol	drug
Puromycin	drug
(R)-Fluoxetine	drug
(R)-warfarin	drug
(S)-Fluoxetine	drug
Sinapic acid	drug
Tributyltin	drug
Triclosan	drug
Thiacloprid	drug
Dapivirine	drug
Tryptamine	drug
Nandrolone decanoate	drug
Tofisopam	drug
Lurasidone	drug
Ticagrelor	drug
Hyaluronic acid	drug
Ivacaftor	drug
Spinosad	drug
Vismodegib	drug
Tetraethylammonium	drug
Agmatine	drug
Serotonin	drug
Tyramine	drug
Uric acid	drug
Ellagic acid	drug
Hydroxyproline	drug
DADLE	drug
Pitavastatin	drug
Cholecystokinin	drug
Rilpivirine	drug
Crizotinib	drug
Ulipristal	drug
Fingolimod	drug
Tesamorelin	drug
Brentuximab vedotin	drug
Eribulin	drug
Fidaxomicin	drug
Cabozantinib	drug
Ruxolitinib	drug
Aminopterin	drug
Belimumab	drug
Teriflunomide	drug
Vemurafenib	drug
Linagliptin	drug
Perampanel	drug
Gadoxetic acid	drug
Aflibercept	drug
Asparaginase Erwinia chrysanthemi	drug
Icosapent ethyl	drug
Ocriplasmin	drug
Carfilzomib	drug
Arbaclofen	drug
Mirabegron	drug
Tofacitinib	drug
Regorafenib	drug
Enzalutamide	drug
Teduglutide	drug
Ponatinib	drug
Bedaquiline	drug
Certolizumab pegol	drug
Fluticasone furoate	drug
Canagliflozin	drug
Dimethyl fumarate	drug
Pomalidomide	drug
Trametinib	drug
Dabrafenib	drug
Afatinib	drug
Ferric carboxymaltose	drug
Adrafinil	drug
Dolutegravir	drug
Riociguat	drug
Macitentan	drug
Sofosbuvir	drug
Obinutuzumab	drug
Magaldrate	drug
Isoxsuprine	drug
Ifenprodil	drug
Hexetidine	drug
Etidocaine	drug
Eperisone	drug
Diosmin	drug
Cloperastine	drug
Articaine	drug
Beclamide	drug
Carbazochrome	drug
Brotizolam	drug
Bromhexine	drug
Bisacodyl	drug
Aliskiren	drug
Ledipasvir	drug
Cytisine	drug
Secukinumab	drug
Vorapaxar	drug
Miltefosine	drug
Vedolizumab	drug
Suvorexant	drug
Nivolumab	drug
Pembrolizumab	drug
Empagliflozin	drug
Efinaconazole	drug
Tavaborole	drug
Albiglutide	drug
Dulaglutide	drug
Metreleptin	drug
Naloxegol	drug
Ceftolozane	drug
Blinatumomab	drug
Ibrutinib	drug
Idelalisib	drug
Avibactam	drug
Cannabidiol	drug
Ceritinib	drug
Cobicistat	drug
Vortioxetine	drug
Trimetazidine	drug
Tasimelteon	drug
Sodium oxybate	drug
Palbociclib	drug
Olaparib	drug
Edoxaban	drug
Umeclidinium	drug
Dinutuximab	drug
Lenvatinib	drug
Nintedanib	drug
Olodaterol	drug
Idebenone	drug
Vilanterol	drug
Ivabradine	drug
Benzydamine	drug
Tetracaine	drug
Eugenol	drug
Potassium alum	drug
Trimebutine	drug
Chlortetracycline	drug
Podophyllin	drug
Benzoyl peroxide	drug
Somatrem	drug
Somatostatin	drug
Daclatasvir	drug
Magnesium hydroxide	drug
Hydroxyethyl Starch	drug
Coenzyme M	drug
Nitrous acid	drug
Diiodohydroxyquinoline	drug
Paraldehyde	drug
Eslicarbazepine acetate	drug
Dienogest	drug
Potassium citrate	drug
Chorionic Gonadotropin (Human)	drug
Brexpiprazole	drug
Chromic chloride	drug
Copper	drug
Isosulfan blue	drug
Oxygen	drug
Protamine sulfate	drug
Water	drug
Iron sucrose	drug
Nitrogen	drug
Sodium chloride	drug
Sodium citrate	drug
Helium	drug
Carbon dioxide	drug
Etizolam	drug
Dosulepin	drug
Lofentanil	drug
Talopram	drug
Synephrine	drug
Pegloticase	drug
Piracetam	drug
Loxoprofen	drug
Firocoxib	drug
Conestat alfa	drug
Methylene blue	drug
Moxonidine	drug
Dextran	drug
Patiromer	drug
Idarucizumab	drug
Lixisenatide	drug
Phenylacetic acid	drug
Eluxadoline	drug
Artesunate	drug
Bismuth subcitrate potassium	drug
Activated charcoal	drug
Magnesium trisilicate	drug
Polyethylene glycol	drug
Tianeptine	drug
Ramosetron	drug
Sacubitril	drug
Paritaprevir	drug
Silibinin	drug
Tenofovir alafenamide	drug
Chondroitin sulfate	drug
Alirocumab	drug
Evolocumab	drug
Thallous Chloride	drug
Zinc oxide	drug
Zinc sulfate	drug
Sulbactam	drug
Sodium fluoride	drug
Osimertinib	drug
Daratumumab	drug
Alatrofloxacin	drug
Medical air	drug
Tipiracil	drug
Invert sugar	drug
Propiolactone	drug
Gastric intrinsic factor	drug
Piperonyl butoxide	drug
Octasulfur	drug
Dexpanthenol	drug
Tannic acid	drug
Chymotrypsin	drug
Amino acids	drug
Phosphoric acid	drug
Sodium acetate	drug
Isosorbide	drug
Magnesium chloride	drug
Monopotassium phosphate	drug
Dipotassium phosphate	drug
Meglumine	drug
Potassium perchlorate	drug
Xylose	drug
Soybean oil	drug
Safflower oil	drug
Sodium phosphate, monobasic	drug
Insulin beef	drug
Sodium carbonate	drug
Glycerin	drug
Sodium sulfate	drug
Magnesium carbonate	drug
Acrivastine	drug
Cetyl alcohol	drug
Avobenzone	drug
Octinoxate	drug
Ferric ammonium citrate	drug
Talc	drug
Simethicone	drug
Mequinol	drug
Hydroquinone	drug
Secretin human	drug
Ecamsule	drug
Octocrylene	drug
Titanium dioxide	drug
Methyl salicylate	drug
Necitumumab	drug
Insulin degludec	drug
Olive oil	drug
Ixazomib	drug
Clostridium tetani	drug
Corynebacterium diphtheriae	drug
Rotavirus vaccine	drug
Measles virus vaccine live attenuated	drug
Rubella virus vaccine	drug
House dust	drug
Dermatophagoides farinae	drug
Bos taurus skin	drug
Cotton seed	drug
Orris	drug
Periplaneta americana	drug
Anser anser feather	drug
Alternaria alternata	drug
Aspergillus fumigatus	drug
Botrytis cinerea	drug
Candida albicans	drug
Chaetomium globosum	drug
Cladosporium cladosporioides	drug
Cladosporium sphaerospermum	drug
Epicoccum nigrum	drug
Ustilago maydis	drug
Ustilago tritici	drug
Trichophyton mentagrophytes	drug
Aspergillus oryzae	drug
Aspergillus terreus	drug
Acacia	drug
Juniperus ashei pollen	drug
Red king crab	drug
Bombyx mori fiber	drug
Mackerel	drug
Smelt	drug
Blackberry	drug
Kiwi fruit	drug
Raphanus sativus	drug
Macadamia nut	drug
Nectarine	drug
Licorice	drug
White pepper	drug
Wheat bran	drug
Musca domestica	drug
Aspergillus flavus	drug
Geotrichum candidum	drug
Rhodotorula mucilaginosa	drug
Tilletia caries	drug
Puccinia graminis	drug
Cotton	drug
Tobacco leaf	drug
Acacia baileyana pollen	drug
Yellow Fever Vaccine	drug
Fusarium oxysporum	drug
Penicillium camemberti	drug
Penicillium roqueforti	drug
Neurospora crassa	drug
Colletotrichum coccodes	drug
Trichoderma viride	drug
Stachybotrys chartarum	drug
Syncephalastrum racemosum	drug
Sweet cherry	drug
Opilio crab	drug
Cladosporium herbarum	drug
Acheta domesticus	drug
Goose	drug
Millet seed	drug
Sugarcane	drug
Starch, tapioca	drug
Trichophyton rubrum	drug
Juniperus virginiana	drug
Acacia pollen	drug
Tilia cordata pollen	drug
Apis mellifera venom	drug
Thermomyces lanuginosus	drug
Hepatitis A Vaccine	drug
Anthrax vaccine	drug
Penicillium digitatum	drug
Typhoid Vaccine Live	drug
Mineral oil	drug
Petrolatum	drug
Carboxymethylcellulose	drug
Polyvinyl alcohol	drug
Povidone	drug
Octisalate	drug
Homosalate	drug
Hydrogen fluoride	drug
Cetylpyridinium	drug
Dimethicone	drug
Hypromellose	drug
Silver nitrate	drug
Aluminum chloride	drug
Coal tar	drug
Resorcinol	drug
Cocoa butter	drug
Shark liver oil	drug
Docusate	drug
Potassium nitrate	drug
Hydrogen peroxide	drug
Stannous fluoride	drug
Calcium citrate	drug
Vitamin D	drug
Plantago seed	drug
Potassium bicarbonate	drug
Allantoin	drug
Sulfur hexafluoride	drug
Benzalkonium	drug
Potassium bitartrate	drug
Chlorine	drug
Magnesium citrate	drug
Witch hazel	drug
Lanolin	drug
Castor oil	drug
Eucalyptus oil	drug
Ammonia	drug
Sodium iodide	drug
Turpentine	drug
Chloroxylenol	drug
Hypochlorite	drug
Benzethonium	drug
Calcium gluconate	drug
Selenious acid	drug
Ammonium molybdate	drug
Carbamide peroxide	drug
Opium	drug
Capsicum oleoresin	drug
Silicon dioxide	drug
Cupric oxide	drug
Selenium	drug
Chromium	drug
Molybdenum	drug
Selenomethionine	drug
Cresol	drug
Hydrogenated palm kernel oil	drug
Barium sulfate	drug
Sodium hydroxide	drug
Potassium hydroxide	drug
Zinc citrate	drug
Triclocarban	drug
Pyrantel	drug
Pectin	drug
Sodium sulfide	drug
Rosin	drug
Ferric sulfate	drug
Sesame oil	drug
Zinc picolinate	drug
Zeaxanthin	drug
Homatropine	drug
Rose bengal	drug
Magnesium glycinate	drug
Papain	drug
Xylitol	drug
Boron	drug
Panthenol	drug
Ferrous bisglycinate	drug
Calcium sulfide	drug
Arbutin	drug
Tea tree oil	drug
Octacosanol	drug
Benzoin resin	drug
Tolu balsam	drug
Methylcellulose	drug
Magnesium Aluminum Silicate	drug
Lycopene	drug
Silver citrate	drug
Trypsin	drug
Borage oil	drug
Aluminum sulfate	drug
Gelatin	drug
Copper gluconate	drug
Zinc gluconate	drug
Tocopherol	drug
Xanthan gum	drug
Chromium picolinate	drug
Fluoride ion	drug
Diosmetin	drug
Sea salt	drug
Triethoxycaprylylsilane	drug
Diethyltoluamide	drug
Borneol	drug
Rice bran oil	drug
Trichophyton verrucosum	drug
Thioredoxin	drug
Thrombin	drug
Hydrogenated soybean oil	drug
Phenoxyethanol	drug
Bentonite	drug
Sulfuric acid	drug
Prothrombin	drug
Protein C	drug
Methscopolamine	drug
Cod liver oil	drug
Boric acid	drug
Ascorbyl glucoside	drug
Kinetin	drug
Clove oil	drug
Ubiquinol	drug
Ichthammol	drug
Aluminum oxide	drug
Silanol	drug
(S)-camphor	drug
Rubidium	drug
Bacillus subtilis	drug
Calcium Phosphate	drug
Cocamidopropyl betaine	drug
Ascorbyl phosphate	drug
Propolis wax	drug
Linseed oil	drug
Evening primrose oil	drug
Guaiacol	drug
Lactobacillus plantarum	drug
Selexipag	drug
Alectinib	drug
Pidotimod	drug
Sennosides	drug
Afoxolaner	drug
Altrenogest	drug
Amitraz	drug
Amprolium	drug
Azaperone	drug
Chloroform	drug
Coumaphos	drug
Deracoxib	drug
Dichlorophen	drug
Dichlorvos	drug
Doramectin	drug
Emodepside	drug
Enrofloxacin	drug
Eprinomectin	drug
Fenbendazole	drug
Florfenicol	drug
Squalane	drug
Imidacloprid	drug
Lufenuron	drug
Marbofloxacin	drug
Maropitant	drug
Moxidectin	drug
Nitenpyram	drug
Phenothiazine	drug
Phosmet	drug
Pimobendan	drug
Ronnel	drug
Rotenone	drug
Selamectin	drug
Squalene	drug
Tulathromycin A	drug
Tylosin	drug
Xylazine	drug
Zilpaterol	drug
Balsam of Peru	drug
Ceftiofur	drug
Sarafloxacin	drug
Sodium tripolyphosphate	drug
(S)-methoprene	drug
Sulfotep	drug
Cloprostenol	drug
Dithiazanine	drug
Flunixin	drug
Imidocarb	drug
Masitinib	drug
Butyl chloride	drug
Ractopamine	drug
Salinomycin	drug
Tiletamine	drug
Trenbolone	drug
Zolazepam	drug
Detomidine	drug
Toluene	drug
Aminacrine	drug
Ixekizumab	drug
Aluminum chlorohydrate	drug
Ferric oxide	drug
Hard fat	drug
Light Mineral Oil	drug
Ravulizumab	drug
Venetoclax	drug
Drometrizole trisiloxane	drug
Carbon monoxide	drug
Neon	drug
Thimerosal	drug
Bilastine	drug
Atezolizumab	drug
Starch, corn	drug
Beeswax	drug
Hydroxyethyl cellulose	drug
Myrrh	drug
Velpatasvir	drug
Rupatadine	drug
Hepatitis B Vaccine (Recombinant)	drug
Laropiprant	drug
Temoporfin	drug
Isavuconazole	drug
Delamanid	drug
Amifampridine	drug
Pitolisant	drug
Tafamidis	drug
Afuresertib	drug
Tucatinib	drug
Bremelanotide	drug
Indium	drug
Psilocybin	drug
Curcumin	drug
Pyridoxamine	drug
Equol	drug
Treosulfan	drug
Fruquintinib	drug
Ficlatuzumab	drug
Daprodustat	drug
Selumetinib	drug
Voclosporin	drug
Carnosine	drug
Racecadotril	drug
Pacritinib	drug
Ipragliflozin	drug
Acalabrutinib	drug
Tezacaftor	drug
Durvalumab	drug
Epacadostat	drug
Encorafenib	drug
Bombesin	drug
Latrepirdine	drug
Ribociclib	drug
Galactose	drug
Vonoprazan	drug
Ebastine	drug
Ipatasertib	drug
Benfotiamine	drug
(R)-Praziquantel	drug
Clobetasol	drug
Cabotegravir	drug
Rifamycin	drug
Lirilumab	drug
Tetrahydrocannabivarin	drug
Solanezumab	drug
Cenicriviroc	drug
Pevonedistat	drug
Talazoparib	drug
Tenapanor	drug
Marizomib	drug
Momelotinib	drug
Sarilumab	drug
Zytron	drug
Tremelimumab	drug
Allicin	drug
Birinapant	drug
Neuropeptide Y	drug
Capmatinib	drug
Niraparib	drug
Bictegravir	drug
Tivozanib	drug
Artefenomel	drug
Omecamtiv Mecarbil	drug
Baricitinib	drug
Nifurtimox	drug
Esketamine	drug
Ertugliflozin	drug
Neratinib	drug
Guselkumab	drug
Osilodrostat	drug
Entinostat	drug
Angiotensin II	drug
Pritelivir	drug
Lucitanib	drug
Creatinine	drug
Ublituximab	drug
Relugolix	drug
Astodrimer	drug
Ligelizumab	drug
Seribantumab	drug
Brexanolone	drug
Alvelestat	drug
Romosozumab	drug
Crocin	drug
Anlotinib	drug
Infigratinib	drug
Cilengitide	drug
Lenomorelin	drug
Gedatolisib	drug
Apalutamide	drug
Sutezolid	drug
Acyline	drug
Rociletinib	drug
Galunisertib	drug
Valbenazine	drug
Vatiquinone	drug
Deflazacort	drug
Vistusertib	drug
Tesidolumab	drug
Vosoritide	drug
Flomoxef	drug
Bempedoic acid	drug
Kynurenic Acid	drug
Difelikefalin	drug
Henagliflozin	drug
Selinexor	drug
Delafloxacin	drug
Avelumab	drug
Pridopidine	drug
Teneligliptin	drug
Lemborexant	drug
Duvelisib	drug
Idalopirdine	drug
Binimetinib	drug
Anifrolumab	drug
Glasdegib	drug
Elagolix	drug
Carbon Black	drug
Elamipretide	drug
Entrectinib	drug
Ocrelizumab	drug
Benznidazole	drug
Avatrombopag	drug
Abemaciclib	drug
Briciclib	drug
Isoflavone	drug
Fostamatinib	drug
Alpelisib	drug
Ponesimod	drug
Tesetaxel	drug
Tecovirimat	drug
Benralizumab	drug
Triptolide	drug
Chlorogenic Acid	drug
Gantenerumab	drug
Sarecycline	drug
Naquotinib	drug
Ulinastatin	drug
Epicatechin	drug
Savolitinib	drug
Icariin	drug
Letermovir	drug
Enobosarm	drug
Patritumab	drug
Gadolinium	drug
Telotristat ethyl	drug
Vaborbactam	drug
Poziotinib	drug
Epigallocatechin gallate	drug
Sotatercept	drug
Avoralstat	drug
Cinepazide	drug
Bradykinin	drug
Lorlatinib	drug
Vinpocetine	drug
Solnatide	drug
Gilteritinib	drug
Rigosertib	drug
Erdafitinib	drug
Brincidofovir	drug
Citicoline	drug
Cordycepin	drug
Dupilumab	drug
Bucillamine	drug
Tralokinumab	drug
Secoisolariciresinol	drug
Etrolizumab	drug
Obatoclax	drug
Bergapten	drug
Capivasertib	drug
Canrenone	drug
Estetrol	drug
Polatuzumab vedotin	drug
Edaravone	drug
Triclabendazole	drug
Vadadustat	drug
Platinum	drug
Brigatinib	drug
Losmapimod	drug
Aducanumab	drug
Luspatercept	drug
Defactinib	drug
Simendan	drug
Nefopam	drug
Doravirine	drug
Foretinib	drug
Trehalose	drug
Palovarotene	drug
Salvinorin A	drug
Cantharidin	drug
Eravacycline	drug
Rucaparib	drug
Tanezumab	drug
Temocillin	drug
Ulodesine	drug
Betrixaban	drug
Vestronidase alfa	drug
Ipamorelin	drug
Siponimod	drug
Relebactam	drug
Resminostat	drug
Esreboxetine	drug
Samarium	drug
Remimazolam	drug
Bemcentinib	drug
Saccharin	drug
Sulforaphane	drug
Orvepitant	drug
Verdiperstat	drug
Theanine	drug
Tempol	drug
Propyl Gallate	drug
Chlorine dioxide	drug
Omadacycline	drug
Rimegepant	drug
Muscimol	drug
Ketanserin	drug
Favipiravir	drug
Betulinic Acid	drug
Barium	drug
Copanlisib	drug
Mirvetuximab Soravtansine	drug
Mogamulizumab	drug
Fedratinib	drug
Imeglimin	drug
Ozone	drug
Omaveloxolone	drug
Sarcosine	drug
Methyl pyrrolidone	drug
Molgramostim	drug
Nitrite	drug
Inebilizumab	drug
Mavrilimumab	drug
Benzodiazepine	drug
Samidorphan	drug
Sparsentan	drug
Fluocinolone	drug
Mebeverine	drug
Piperine	drug
Maltodextrin	drug
Bimagrumab	drug
Combretastatin	drug
Nafamostat	drug
Ebselen	drug
Ozanimod	drug
Nerve Growth Factor	drug
Lupeol	drug
Onapristone	drug
Givinostat	drug
Tocotrienol	drug
Bardoxolone	drug
Isoquercetin	drug
Lurbinectedin	drug
Intepirdine	drug
Azeliragon	drug
Ibalizumab	drug
Omipalisib	drug
Sulprostone	drug
Tributyrin	drug
Perazine	drug
Sotagliflozin	drug
Butylphthalide	drug
Malic acid	drug
Iodide	drug
Rabacfosadine	drug
Opaganib	drug
Methyl isocyanate	drug
BCG vaccine	drug
Hydroxytyrosol	drug
Higenamine	drug
Benserazide	drug
Norethandrolone	drug
Boscalid	drug
Trifarotene	drug
Zoliflodacin	drug
Pancreatic Polypeptide	drug
Monalizumab	drug
Lefamulin	drug
Secnidazole	drug
Oleandrin	drug
Tantalum	drug
Actinium	drug
Glucose Oxidase	drug
Eltoprazine	drug
Tazemetostat	drug
Sacituzumab govitecan	drug
Mannose	drug
Bimekizumab	drug
Gallopamil	drug
Ozenoxacin	drug
Cafedrine	drug
Opipramol	drug
Darolutamide	drug
Lactitol	drug
Phloroglucinol	drug
Doxifluridine	drug
Didox	drug
Methylprednisone	drug
Silver	drug
DONU	drug
Sepranolone	drug
Pyronaridine	drug
Silicon	drug
Phthalocyanine	drug
Icosabutate	drug
Berkelium	drug
Acteoside	drug
Brilacidin	drug
Rebastinib	drug
Enfortumab vedotin	drug
Rovalpituzumab Tesirine	drug
Tiapride	drug
Niobium	drug
Ramatroban	drug
Gossypol	drug
Racotumomab	drug
Methanesulfonyl Fluoride	drug
Nefiracetam	drug
Riamet	drug
Biguanide	drug
Mephedrone	drug
Antimony	drug
Paquinimod	drug
Lusutrombopag	drug
Serrapeptase	drug
Artemisinin	drug
Levosalbutamol	drug
Bezlotoxumab	drug
Protein S human	drug
Coagulation Factor IX Human	drug
Levomenol	drug
Esculin	drug
Inosine pranobex	drug
Nusinersen	drug
Nandrolone	drug
Rhein	drug
Inositol	drug
Daidzein	drug
Phosphocreatine	drug
Horse chestnut	drug
Valerian	drug
Pepsin	drug
Arginine glutamate	drug
Bismuth subnitrate	drug
Sodium chlorite	drug
Mandelic acid	drug
Calcium lactate	drug
Clofoctol	drug
Cymarin	drug
Thiram	drug
Pramiracetam	drug
Magnesium silicate	drug
Octopamine	drug
Ethyl chloride	drug
Lysozyme	drug
Quassia	drug
Wood creosote	drug
Benziodarone	drug
Bucetin	drug
Ipecac	drug
Atracurium	drug
Proscillaridin	drug
Hydrotalcite	drug
Trichloroethylene	drug
Deanol	drug
Magnesium aspartate	drug
Hydrochloric acid	drug
Calcium alginate	drug
Melitracen	drug
Hematin	drug
Merbromin	drug
Emetine	drug
Terguride	drug
Edetate sodium	drug
Sulbutiamine	drug
Ferric hydroxide	drug
Guar gum	drug
Xenon	drug
Phenibut	drug
Thebacon	drug
Meptazinol	drug
Lentinan	drug
Magnesium peroxide	drug
Paraoxon	drug
Otilonium	drug
Pranoprofen	drug
Levomethadone	drug
Alginic acid	drug
Althea root	drug
Dibrompropamidine	drug
Trifluperidol	drug
Ferrous chloride	drug
Oxidized cellulose	drug
Mephenesin	drug
Gallamine	drug
Diethyl ether	drug
Deltamethrin	drug
Oxiracetam	drug
Potassium gluconate	drug
Pridinol	drug
Montmorillonite	drug
Morpholine	drug
Dexchlorpheniramine	drug
Drisapersen	drug
Vinyl ether	drug
Protamine	drug
Eosin	drug
Sodium tartrate	drug
Hydroquinine	drug
Cypermethrin	drug
Meldonium	drug
Camostat	drug
Meglumine antimoniate	drug
Magnesium gluconate	drug
Obidoxime	drug
Glycyrrhizic acid	drug
Mercuric chloride	drug
Magnesium orotate	drug
Tilidine	drug
Benzylthiouracil	drug
Oblimersen	drug
Iodoform	drug
Calcium silicate	drug
Potassium permanganate	drug
Clopenthixol	drug
Nifuroxazide	drug
Magnesium phosphate	drug
Fluticasone	drug
Adefovir	drug
Lormetazepam	drug
Enasidenib	drug
Harmaline	drug
Iniparib	drug
Pibrentasvir	drug
Glecaprevir	drug
Tisagenlecleucel	drug
Albutrepenonacog alfa	drug
Talimogene laherparepvec	drug
Aloe Vera Leaf	drug
Fusarium graminearum	drug
Amylmetacresol	drug
Belladonna	drug
Volixibat	drug
Axicabtagene ciloleucel	drug
Candesartan	drug
Emicizumab	drug
Varicella Zoster Vaccine (Recombinant)	drug
Cenegermin	drug
Semaglutide	drug
Netarsudil	drug
Ligandrol	drug
Piperaquine	drug
Testosterone cypionate	drug
Testosterone enanthate	drug
Testosterone undecanoate	drug
Estradiol acetate	drug
Estradiol cypionate	drug
Estradiol valerate	drug
Medium-chain triglycerides	drug
Bronopol	drug
Fish oil	drug
Peanut oil	drug
Sarracenia Purpurea	drug
Isopropyl myristate	drug
Patent Blue	drug
Vanadium	drug
Remestemcel-L	drug
Passiflora incarnata flower	drug
Black cohosh	drug
Potassium carbonate	drug
Cyclopropane	drug
Strontium chloride	drug
Magnesium acetate	drug
Baloxavir marboxil	drug
alpha-Tocopherol acetate	drug
Tildrakizumab	drug
Medical Cannabis	drug
Nabiximols	drug
Burosumab	drug
Sodium bisulfite	drug
Benzoin	drug
Typhoid vaccine	drug
Taspoglutide	drug
Madecassic acid	drug
beta-Sitosterol	drug
Erenumab	drug
Eptinezumab	drug
Fremanezumab	drug
Galcanezumab	drug
Dichlorobenzene	drug
Sodium zirconium cyclosilicate	drug
Nitrate	drug
Cannabidivarin	drug
Malacidin A	drug
Asiatic acid	drug
(S)-Warfarin	drug
Valinomycin	drug
Tetrandrine	drug
Icaridin	drug
Magnesium stearate	drug
Asiaticoside	drug
Cadmium	drug
Dimethyl sulfone	drug
Cobalamin	drug
Pork Collagen	drug
Soy isoflavones	drug
Linoleic acid	drug
alpha-Arbutin	drug
Butylene glycol	drug
Ceramide NP	drug
Viper antivenom	drug
Phytosphingosine	drug
Cyclomethicone	drug
Tenofovir	drug
Nadide	drug
Hypochlorous acid	drug
Silicic acid	drug
Dipropylene glycol	drug
p-Phenylenediamine	drug
Human albumin microspheres	drug
Chloric acid	drug
Phosphorus	drug
Ginsenosides	drug
Gold	drug
Microcrystalline cellulose	drug
Titanium	drug
Lecithin, soybean	drug
Evernia prunastri	drug
Propylparaben	drug
Nickel sulfate	drug
Dichromate	drug
Geraniol	drug
Cinnamaldehyde	drug
Aripiprazole lauroxil	drug
Cinnamyl alcohol	drug
Isoeugenol	drug
Ethylenediamine	drug
Zinc dibutyldithiocarbamate	drug
Methylchloroisothiazolinone	drug
Cobalt chloride	drug
Methylparaben	drug
Telotristat	drug
Clostridium botulinum	drug
Lactobacillus reuteri	drug
Enterococcus faecium	drug
Lowbush blueberry	drug
Egg phospholipids	drug
Bilberry	drug
Echinacea purpurea	drug
Echinacea	drug
Honey	drug
Royal jelly	drug
Jojoba oil	drug
Aloe vera flower	drug
Centella asiatica	drug
Elm	drug
Bird pepper	drug
Calendula officinalis flower	drug
Tribulus terrestris root	drug
Simmondsia chinensis seed	drug
Rosemary	drug
Salix alba bark	drug
Indian frankincense	drug
Turmeric	drug
Angelica archangelica root	drug
Wormwood	drug
Arnica montana	drug
Gambir	drug
Mucuna pruriens seed	drug
Turnera diffusa leaf	drug
Eleuthero	drug
Tribulus terrestris fruit	drug
Green tea leaf	drug
Meadowfoam seed oil	drug
Argan oil	drug
Shea butter	drug
Tangerine peel	drug
Pomegranate	drug
Eucalyptus globulus leaf	drug
Coconut oil	drug
Grape seed oil	drug
Apricot kernel oil	drug
Amber	drug
Purslane	drug
Chamaemelum nobile flower	drug
Sunflower oil	drug
Macadamia oil	drug
Nelumbo nucifera flower	drug
Hydrogenated coconut oil	drug
Bergamot oil	drug
Scutellaria lateriflora	drug
Taraxacum officinale leaf	drug
Platycodon grandiflorus root	drug
Citrus junos fruit	drug
Apple fruit oil	drug
Chamomile	drug
Tribulus terrestris	drug
Saw palmetto	drug
Rice bran	drug
Moringa oleifera leaf	drug
Chondrus crispus	drug
Mangostin	drug
Pumice	drug
Milk thistle	drug
Chicory leaf	drug
Palm oil	drug
L-Lactic acid	drug
Acetylcysteine zinc	drug
Sodium ascorbate	drug
Calcium ascorbate	drug
Magnesium ascorbate	drug
Zinc ascorbate	drug
Niacinamide ascorbate	drug
Zinc acetate	drug
Ferrous gluconate	drug
Ferrous fumarate	drug
Zinc glycinate	drug
Zinc carbonate	drug
Sodium molybdate	drug
Potassium acetate	drug
Potassium sulfate	drug
Potassium	drug
Sodium phosphate, dibasic	drug
Sodium borate	drug
Lithium hydroxide	drug
Lithium citrate	drug
Lithium carbonate	drug
Acetate	drug
Mometasone furoate	drug
Magnesium	drug
Magnesium lactate	drug
Sodium cation	drug
Aluminium phosphate	drug
Aluminum acetate	drug
Aluminum cation	drug
Hydroxide ion	drug
Phosphate ion	drug
Gallium cation	drug
Carbonate ion	drug
Zinc cation	drug
Zinc chloride	drug
Hydrocortisone acetate	drug
Hydrocortisone phosphate	drug
Hydrocortisone succinate	drug
Sulfate ion	drug
Chloride ion	drug
Borate ion	drug
Dotatate	drug
Peracetic acid	drug
Ethylhexylglycerin	drug
Andexanet alfa	drug
Kale	drug
Lavender oil	drug
Brown iron oxide	drug
Ivosidenib	drug
Tedizolid	drug
Hydroxyprogesterone	drug
Cobalt	drug
Eslicarbazepine	drug
Calcium cation	drug
Lecanemab	drug
Patisiran	drug
Plantago ovata seed	drug
Citrus bioflavonoids	drug
Caprylyl glycol	drug
Lanadelumab	drug
Barley malt syrup	drug
Serum, horse	drug
Acetyl chloride	drug
Prednisolone phosphate	drug
Nitrogen trichloride	drug
Prednisone acetate	drug
Sulfur chloride	drug
Dexamethasone acetate	drug
Trenbolone acetate	drug
Cortisone	drug
Centella asiatica leaf	drug
